Date,Open,High,Low,Close,Adj Close,Volume
31/12/2019,3215.179932,3231.719971,3212.030029,3230.780029,3230.780029,2893810000
02/01/2020,3244.669922,3258.139893,3235.530029,3257.850098,3257.850098,3458250000
03/01/2020,3226.360107,3246.149902,3222.340088,3234.850098,3234.850098,3461290000
06/01/2020,3217.550049,3246.840088,3214.639893,3246.280029,3246.280029,3674070000
07/01/2020,3241.860107,3244.909912,3232.429932,3237.179932,3237.179932,3420380000
08/01/2020,3238.590088,3267.070068,3236.669922,3253.050049,3253.050049,3720890000
09/01/2020,3266.030029,3275.580078,3263.669922,3274.699951,3274.699951,3638390000
10/01/2020,3281.810059,3282.98999,3260.860107,3265.350098,3265.350098,3212970000
13/01/2020,3271.129883,3288.129883,3268.429932,3288.129883,3288.129883,3456380000
14/01/2020,3285.350098,3294.25,3277.189941,3283.149902,3283.149902,3665130000
15/01/2020,3282.27002,3298.659912,3280.689941,3289.290039,3289.290039,3716840000
16/01/2020,3302.969971,3317.110107,3302.820068,3316.810059,3316.810059,3535080000
17/01/2020,3323.659912,3329.879883,3318.860107,3329.620117,3329.620117,3698170000
21/01/2020,3321.030029,3329.790039,3316.610107,3320.790039,3320.790039,4105340000
22/01/2020,3330.02002,3337.77002,3320.040039,3321.75,3321.75,3619850000
23/01/2020,3315.77002,3326.879883,3301.870117,3325.540039,3325.540039,3764860000
24/01/2020,3333.100098,3333.179932,3281.530029,3295.469971,3295.469971,3707130000
27/01/2020,3247.159912,3258.850098,3234.5,3243.629883,3243.629883,3823100000
28/01/2020,3255.350098,3285.780029,3253.219971,3276.23999,3276.23999,3526720000
29/01/2020,3289.459961,3293.469971,3271.889893,3273.399902,3273.399902,3584500000
30/01/2020,3256.449951,3285.909912,3242.800049,3283.659912,3283.659912,3787250000
31/01/2020,3282.330078,3282.330078,3214.679932,3225.52002,3225.52002,4527830000
03/02/2020,3235.659912,3268.439941,3235.659912,3248.919922,3248.919922,3757910000
04/02/2020,3280.610107,3306.919922,3280.610107,3297.590088,3297.590088,3995320000
05/02/2020,3324.909912,3337.580078,3313.75,3334.689941,3334.689941,4117730000
06/02/2020,3344.919922,3347.959961,3334.389893,3345.780029,3345.780029,3868370000
07/02/2020,3335.540039,3341.419922,3322.120117,3327.709961,3327.709961,3730650000
10/02/2020,3318.280029,3352.26001,3317.77002,3352.090088,3352.090088,3450350000
11/02/2020,3365.870117,3375.629883,3352.719971,3357.75,3357.75,3760550000
12/02/2020,3370.5,3381.469971,3369.719971,3379.449951,3379.449951,3926380000
13/02/2020,3365.899902,3385.090088,3360.52002,3373.939941,3373.939941,3498240000
14/02/2020,3378.080078,3380.689941,3366.149902,3380.159912,3380.159912,3398040000
18/02/2020,3369.040039,3375.01001,3355.610107,3370.290039,3370.290039,3746720000
19/02/2020,3380.389893,3393.52002,3378.830078,3386.149902,3386.149902,3600150000
20/02/2020,3380.449951,3389.149902,3341.02002,3373.22998,3373.22998,4007320000
21/02/2020,3360.5,3360.76001,3328.449951,3337.75,3337.75,3899270000
24/02/2020,3257.610107,3259.810059,3214.649902,3225.889893,3225.889893,4842960000
25/02/2020,3238.939941,3246.98999,3118.77002,3128.209961,3128.209961,5591510000
26/02/2020,3139.899902,3182.51001,3108.98999,3116.389893,3116.389893,5478110000
27/02/2020,3062.540039,3097.070068,2977.389893,2978.76001,2978.76001,7058840000
28/02/2020,2916.899902,2959.719971,2855.840088,2954.219971,2954.219971,8563850000
02/03/2020,2974.280029,3090.959961,2945.189941,3090.22998,3090.22998,6376400000
03/03/2020,3096.459961,3136.719971,2976.629883,3003.370117,3003.370117,6355940000
04/03/2020,3045.75,3130.969971,3034.379883,3130.120117,3130.120117,5035480000
05/03/2020,3075.699951,3083.040039,2999.830078,3023.939941,3023.939941,5575550000
06/03/2020,2954.199951,2985.929932,2901.540039,2972.370117,2972.370117,6552140000
09/03/2020,2863.889893,2863.889893,2734.429932,2746.560059,2746.560059,8423050000
10/03/2020,2813.47998,2882.590088,2734,2882.22998,2882.22998,7635960000
11/03/2020,2825.600098,2825.600098,2707.219971,2741.379883,2741.379883,7374110000
12/03/2020,2630.860107,2660.949951,2478.860107,2480.639893,2480.639893,8829380000
13/03/2020,2569.98999,2711.330078,2492.370117,2711.02002,2711.02002,8258670000
16/03/2020,2508.590088,2562.97998,2380.939941,2386.129883,2386.129883,7781540000
17/03/2020,2425.659912,2553.929932,2367.040039,2529.189941,2529.189941,8358500000
18/03/2020,2436.5,2453.570068,2280.52002,2398.100098,2398.100098,8755780000
19/03/2020,2393.47998,2466.969971,2319.780029,2409.389893,2409.389893,7946710000
20/03/2020,2431.939941,2453.01001,2295.560059,2304.919922,2304.919922,9044690000
23/03/2020,2290.709961,2300.72998,2191.860107,2237.399902,2237.399902,7402180000
24/03/2020,2344.439941,2449.709961,2344.439941,2447.330078,2447.330078,7547350000
25/03/2020,2457.77002,2571.419922,2407.530029,2475.560059,2475.560059,8285670000
26/03/2020,2501.290039,2637.01001,2500.719971,2630.070068,2630.070068,7753160000
27/03/2020,2555.870117,2615.909912,2520.02002,2541.469971,2541.469971,6194330000
30/03/2020,2558.97998,2631.800049,2545.280029,2626.649902,2626.649902,5746220000
31/03/2020,2614.689941,2641.389893,2571.149902,2584.590088,2584.590088,6568290000
01/04/2020,2498.080078,2522.75,2447.48999,2470.5,2470.5,5947900000
02/04/2020,2458.540039,2533.219971,2455.790039,2526.899902,2526.899902,6454990000
03/04/2020,2514.919922,2538.179932,2459.959961,2488.649902,2488.649902,6087190000
06/04/2020,2578.280029,2676.850098,2574.570068,2663.679932,2663.679932,6391860000
07/04/2020,2738.649902,2756.889893,2657.669922,2659.409912,2659.409912,7040720000
08/04/2020,2685,2760.75,2663.300049,2749.97998,2749.97998,5856370000
09/04/2020,2776.98999,2818.570068,2762.360107,2789.820068,2789.820068,7880140000
13/04/2020,2782.459961,2782.459961,2721.169922,2761.629883,2761.629883,5274310000
14/04/2020,2805.100098,2851.850098,2805.100098,2846.060059,2846.060059,5567400000
15/04/2020,2795.639893,2801.879883,2761.540039,2783.360107,2783.360107,5203390000
16/04/2020,2799.340088,2806.51001,2764.320068,2799.550049,2799.550049,5179990000
17/04/2020,2842.429932,2879.219971,2830.879883,2874.560059,2874.560059,5792140000
20/04/2020,2845.620117,2868.97998,2820.429932,2823.159912,2823.159912,5220160000
21/04/2020,2784.810059,2785.540039,2727.100098,2736.560059,2736.560059,5075830000
22/04/2020,2787.889893,2815.100098,2775.949951,2799.310059,2799.310059,5049660000
23/04/2020,2810.419922,2844.899902,2794.26001,2797.800049,2797.800049,5756520000
24/04/2020,2812.639893,2842.709961,2791.76001,2836.73999,2836.73999,5374480000
27/04/2020,2854.649902,2887.719971,2852.889893,2878.47998,2878.47998,5194260000
28/04/2020,2909.959961,2921.149902,2860.709961,2863.389893,2863.389893,5672880000
29/04/2020,2918.459961,2954.860107,2912.159912,2939.51001,2939.51001,6620140000
30/04/2020,2930.909912,2930.909912,2892.469971,2912.429932,2912.429932,6523120000
01/05/2020,2869.090088,2869.090088,2821.610107,2830.709961,2830.709961,4753160000
04/05/2020,2815.01001,2844.23999,2797.850098,2842.73999,2842.73999,4723140000
05/05/2020,2868.879883,2898.22998,2863.550049,2868.439941,2868.439941,5129590000
06/05/2020,2883.139893,2891.110107,2847.649902,2848.419922,2848.419922,4861920000
07/05/2020,2878.26001,2901.919922,2876.47998,2881.189941,2881.189941,5164640000
08/05/2020,2908.830078,2932.159912,2902.879883,2929.800049,2929.800049,4857160000
11/05/2020,2915.459961,2944.25,2903.439941,2930.189941,2930.189941,4807320000
12/05/2020,2939.5,2945.820068,2869.590088,2870.120117,2870.120117,5107710000
13/05/2020,2865.860107,2874.139893,2793.149902,2820,2820,6143130000
14/05/2020,2794.540039,2852.800049,2766.639893,2852.5,2852.5,5641920000
15/05/2020,2829.949951,2865.01001,2816.780029,2863.699951,2863.699951,5477040000
18/05/2020,2913.860107,2968.090088,2913.860107,2953.909912,2953.909912,6364290000
19/05/2020,2948.590088,2964.209961,2922.350098,2922.939941,2922.939941,4969330000
20/05/2020,2953.629883,2980.290039,2953.629883,2971.610107,2971.610107,4992970000
21/05/2020,2969.949951,2978.5,2938.570068,2948.51001,2948.51001,4966940000
22/05/2020,2948.050049,2956.76001,2933.590088,2955.449951,2955.449951,3952800000
26/05/2020,3004.080078,3021.719971,2988.169922,2991.77002,2991.77002,5837060000
27/05/2020,3015.649902,3036.25,2969.75,3036.129883,3036.129883,6371230000
28/05/2020,3046.610107,3068.669922,3023.399902,3029.72998,3029.72998,5402670000
29/05/2020,3025.169922,3049.169922,2998.610107,3044.310059,3044.310059,7275080000
01/06/2020,3038.780029,3062.179932,3031.540039,3055.72998,3055.72998,4673410000
02/06/2020,3064.780029,3081.070068,3051.639893,3080.820068,3080.820068,5187230000
03/06/2020,3098.899902,3130.939941,3098.899902,3122.870117,3122.870117,5989560000
04/06/2020,3111.560059,3128.909912,3090.409912,3112.350098,3112.350098,6428130000
05/06/2020,3163.840088,3211.719971,3163.840088,3193.929932,3193.929932,8617590000
08/06/2020,3199.919922,3233.129883,3196,3232.389893,3232.389893,8437380000
09/06/2020,3213.320068,3222.709961,3193.110107,3207.179932,3207.179932,6382620000
10/06/2020,3213.419922,3223.27002,3181.48999,3190.139893,3190.139893,6570840000
11/06/2020,3123.530029,3123.530029,2999.48999,3002.100098,3002.100098,7018890000
12/06/2020,3071.040039,3088.419922,2984.469971,3041.310059,3041.310059,5832250000
15/06/2020,2993.76001,3079.76001,2965.659912,3066.590088,3066.590088,5740660000
16/06/2020,3131,3153.449951,3076.060059,3124.73999,3124.73999,5829240000
17/06/2020,3136.129883,3141.159912,3108.030029,3113.48999,3113.48999,4549390000
18/06/2020,3101.639893,3120,3093.51001,3115.340088,3115.340088,4429030000
19/06/2020,3140.290039,3155.530029,3083.110107,3097.73999,3097.73999,8327780000
22/06/2020,3094.419922,3120.919922,3079.389893,3117.860107,3117.860107,4665380000
23/06/2020,3138.699951,3154.899902,3127.120117,3131.290039,3131.290039,4704830000
24/06/2020,3114.399902,3115.01001,3032.129883,3050.330078,3050.330078,5587200000
25/06/2020,3046.600098,3086.25,3024.01001,3083.76001,3083.76001,4815420000
26/06/2020,3073.199951,3073.72998,3004.629883,3009.050049,3009.050049,8098120000
29/06/2020,3018.590088,3053.889893,2999.73999,3053.23999,3053.23999,4462770000
30/06/2020,3050.199951,3111.51001,3047.830078,3100.290039,3100.290039,4696280000
01/07/2020,3105.919922,3128.439941,3101.169922,3115.860107,3115.860107,4443130000
02/07/2020,3143.639893,3165.810059,3124.52002,3130.01001,3130.01001,4190830000
06/07/2020,3155.290039,3182.590088,3155.290039,3179.719971,3179.719971,4736450000
07/07/2020,3166.439941,3184.149902,3142.929932,3145.320068,3145.320068,4563700000
08/07/2020,3153.070068,3171.800049,3136.530029,3169.939941,3169.939941,4927700000
09/07/2020,3176.169922,3179.780029,3115.699951,3152.050049,3152.050049,4829020000
10/07/2020,3152.469971,3186.820068,3136.219971,3185.040039,3185.040039,4515340000
13/07/2020,3205.080078,3235.320068,3149.429932,3155.219971,3155.219971,4890780000
14/07/2020,3141.110107,3200.949951,3127.659912,3197.52002,3197.52002,4476170000
15/07/2020,3225.97998,3238.280029,3200.76001,3226.560059,3226.560059,4669760000
16/07/2020,3208.360107,3220.389893,3198.590088,3215.570068,3215.570068,3961230000
17/07/2020,3224.209961,3233.52002,3205.649902,3224.72998,3224.72998,3993830000
20/07/2020,3224.290039,3258.610107,3215.159912,3251.840088,3251.840088,3971200000
21/07/2020,3268.52002,3277.290039,3247.77002,3257.300049,3257.300049,4547960000
22/07/2020,3254.860107,3279.320068,3253.100098,3276.02002,3276.02002,4255190000
23/07/2020,3271.639893,3279.98999,3222.659912,3235.659912,3235.659912,4290460000
24/07/2020,3218.580078,3227.26001,3200.050049,3215.629883,3215.629883,3894900000
27/07/2020,3219.840088,3241.429932,3214.25,3239.409912,3239.409912,3963910000
28/07/2020,3234.27002,3243.719971,3216.169922,3218.439941,3218.439941,4027890000
29/07/2020,3227.219971,3264.73999,3227.219971,3258.439941,3258.439941,4676300000
30/07/2020,3231.76001,3250.919922,3204.129883,3246.219971,3246.219971,4254010000
31/07/2020,3270.449951,3272.169922,3220.26001,3271.120117,3271.120117,5117260000
03/08/2020,3288.26001,3302.72998,3284.530029,3294.610107,3294.610107,4643640000
04/08/2020,3289.919922,3306.840088,3286.370117,3306.51001,3306.51001,4621670000
05/08/2020,3317.370117,3330.77002,3317.370117,3327.77002,3327.77002,4732220000
06/08/2020,3323.169922,3351.030029,3318.139893,3349.159912,3349.159912,4267490000
07/08/2020,3340.050049,3352.540039,3328.719971,3351.280029,3351.280029,4104860000
10/08/2020,3356.040039,3363.290039,3335.439941,3360.469971,3360.469971,4318570000
11/08/2020,3370.340088,3381.01001,3326.439941,3333.689941,3333.689941,5087650000
12/08/2020,3355.459961,3387.889893,3355.459961,3380.350098,3380.350098,3768560000
13/08/2020,3372.949951,3387.23999,3363.350098,3373.429932,3373.429932,3648810000
14/08/2020,3368.659912,3378.51001,3361.639893,3372.850098,3372.850098,3193400000
17/08/2020,3380.860107,3387.590088,3379.219971,3381.98999,3381.98999,3671290000
18/08/2020,3387.040039,3395.060059,3370.149902,3389.780029,3389.780029,3881310000
19/08/2020,3392.51001,3399.540039,3369.659912,3374.850098,3374.850098,3884480000
20/08/2020,3360.47998,3390.800049,3354.689941,3385.51001,3385.51001,3642850000
21/08/2020,3386.01001,3399.959961,3379.310059,3397.159912,3397.159912,3705420000
24/08/2020,3418.090088,3432.090088,3413.129883,3431.280029,3431.280029,3728690000
25/08/2020,3435.949951,3444.209961,3425.840088,3443.620117,3443.620117,3619300000
26/08/2020,3449.969971,3481.070068,3444.149902,3478.72998,3478.72998,3754360000
27/08/2020,3485.139893,3501.379883,3468.350098,3484.550049,3484.550049,3929560000
28/08/2020,3494.689941,3509.22998,3484.320068,3508.01001,3508.01001,3855880000
31/08/2020,3509.72998,3514.77002,3493.25,3500.310059,3500.310059,4342290000
01/09/2020,3507.439941,3528.030029,3494.600098,3526.649902,3526.649902,4083110000
02/09/2020,3543.76001,3588.110107,3535.22998,3580.840088,3580.840088,4285190000
03/09/2020,3564.73999,3564.850098,3427.409912,3455.060059,3455.060059,4898680000
04/09/2020,3453.600098,3479.149902,3349.629883,3426.959961,3426.959961,4431440000
08/09/2020,3371.879883,3379.969971,3329.27002,3331.840088,3331.840088,4665600000
09/09/2020,3369.820068,3424.77002,3366.840088,3398.959961,3398.959961,3920830000
10/09/2020,3412.560059,3425.550049,3329.25,3339.189941,3339.189941,4192250000
11/09/2020,3352.699951,3368.949951,3310.469971,3340.969971,3340.969971,3704450000
14/09/2020,3363.560059,3402.929932,3363.560059,3383.540039,3383.540039,3832130000
15/09/2020,3407.72998,3419.47998,3389.25,3401.199951,3401.199951,4051460000
16/09/2020,3411.22998,3428.919922,3384.449951,3385.48999,3385.48999,4710030000
17/09/2020,3346.860107,3375.169922,3328.820068,3357.01001,3357.01001,4371940000
18/09/2020,3357.379883,3362.27002,3292.399902,3319.469971,3319.469971,7068700000
21/09/2020,3285.570068,3285.570068,3229.100098,3281.060059,3281.060059,4828350000
22/09/2020,3295.75,3320.310059,3270.949951,3315.570068,3315.570068,3963300000
23/09/2020,3320.110107,3323.350098,3232.570068,3236.919922,3236.919922,4364500000
24/09/2020,3226.139893,3278.699951,3209.449951,3246.590088,3246.590088,4599470000
25/09/2020,3236.659912,3306.879883,3228.439941,3298.459961,3298.459961,3792220000
28/09/2020,3333.899902,3360.73999,3332.909912,3351.600098,3351.600098,3946060000
29/09/2020,3350.919922,3357.919922,3327.540039,3335.469971,3335.469971,3651880000
30/09/2020,3341.209961,3393.560059,3340.469971,3363,3363,4722530000
01/10/2020,3385.870117,3397.179932,3361.389893,3380.800049,3380.800049,4070530000
02/10/2020,3338.939941,3369.100098,3323.689941,3348.419922,3348.419922,3961550000
05/10/2020,3367.27002,3409.570068,3367.27002,3408.600098,3408.600098,3686920000
06/10/2020,3408.73999,3431.560059,3354.540039,3360.969971,3360.969971,4443380000
07/10/2020,3384.560059,3426.26001,3384.560059,3419.439941,3419.439941,3807830000
08/10/2020,3434.280029,3447.280029,3428.149902,3446.830078,3446.830078,3856190000
09/10/2020,3459.669922,3482.340088,3458.070068,3477.139893,3477.139893,3939060000
12/10/2020,3500.02002,3549.850098,3499.610107,3534.219971,3534.219971,3428970000
13/10/2020,3534.01001,3534.01001,3500.860107,3511.929932,3511.929932,3605150000
14/10/2020,3515.469971,3527.939941,3480.550049,3488.669922,3488.669922,3840630000
15/10/2020,3453.719971,3489.080078,3440.889893,3483.340088,3483.340088,3717640000
16/10/2020,3493.5,3515.76001,3480.449951,3483.810059,3483.810059,4675890000
19/10/2020,3493.659912,3502.419922,3419.929932,3426.919922,3426.919922,4086200000
20/10/2020,3439.379883,3476.929932,3435.649902,3443.120117,3443.120117,3901260000
21/10/2020,3439.909912,3464.860107,3433.060059,3435.560059,3435.560059,4097750000
22/10/2020,3438.5,3460.530029,3415.340088,3453.48999,3453.48999,4163630000
23/10/2020,3464.899902,3466.459961,3440.449951,3465.389893,3465.389893,3646570000
26/10/2020,3441.419922,3441.419922,3364.860107,3400.969971,3400.969971,3988080000
27/10/2020,3403.149902,3409.51001,3388.709961,3390.679932,3390.679932,3946990000
28/10/2020,3342.47998,3342.47998,3268.889893,3271.030029,3271.030029,5129860000
29/10/2020,3277.169922,3341.050049,3259.820068,3310.110107,3310.110107,4903070000
30/10/2020,3293.590088,3304.929932,3233.939941,3269.959961,3269.959961,4840450000
